,index,AEROPORTO_DE_ORIGEM_SIGLA,AEROPORTO_DE_DESTINO_SIGLA,ASSENTOS
0,0,1AON,SBBE,12.0
1,1,1AON,SBCJ,12.0
2,2,1AON,SBMA,12.0
3,5,1AON,SNDC,12.0
4,6,6ASO,SBCY,12.0
5,8,6ASO,SBSI,12.0
6,10,6ASO,SWMP,12.0
7,13,CYUL,SBGR,296.0
8,15,CYXX,SBBR,298.0
9,16,CYYY,SBGR,210.0
10,17,CYYZ,CYYZ,248.0
11,18,CYYZ,KJFK,222.0
12,20,CYYZ,MKJS,221.0
13,22,CYYZ,SBGL,210.0
14,23,CYYZ,SBGR,247.0
15,25,CYYZ,SNGR,208.0
16,41,DGAA,SBGL,177.0
17,42,DGAA,SBGR,9.0
18,53,DNAA,SBGL,266.0
19,61,DNMM,SBGR,22.0
20,67,DTTA,SBGR,235.0
21,68,DTTA,UUEE,235.0
22,69,DXXX,HAAB,272.0
23,70,DXXX,SBBE,270.0
24,72,DXXX,SBGL,270.0
25,73,DXXX,SBGR,188.0
26,75,EBBB,LEMD,317.0
27,76,EBBB,SBGL,325.0
28,77,EBBB,SBGR,196.0
29,78,EBBB,SBRF,315.0
30,79,EBBB,SBSV,276.0
31,81,EBBR,EHAM,315.0
32,91,EBBR,SBCF,474.0
33,113,EDDF,EBBB,325.0
34,114,EDDF,EDDF,270.0
35,115,EDDF,EGLL,141.0
36,120,EDDF,GCLP,122.0
37,121,EDDF,GCXO,140.0
38,122,EDDF,GOBD,14.0
39,125,EDDF,GVAC,6.0
40,129,EDDF,LEMD,137.0
41,130,EDDF,LFPG,330.0
42,131,EDDF,LPPT,290.0
43,132,EDDF,LSZH,252.0
44,139,EDDF,SBBR,25.0
45,140,EDDF,SBCF,271.0
46,142,EDDF,SBEG,22.0
47,144,EDDF,SBFZ,250.0
48,145,EDDF,SBGL,274.0
49,146,EDDF,SBGR,321.0
50,147,EDDF,SBKP,20.0
51,148,EDDF,SBNT,216.0
52,150,EDDF,SBRF,234.0
53,151,EDDF,SBRG,345.0
54,153,EDDF,SBSV,262.0
55,163,EDDF,SNGR,399.0
56,170,EDDK,EDDM,276.0
57,171,EDDK,SBGL,284.0
58,172,EDDK,SBRF,284.0
59,173,EDDL,EDDF,280.0
60,174,EDDM,EDDF,252.0
61,175,EDDM,LEMD,283.0
62,176,EDDM,LEPA,300.0
63,177,EDDM,SBBR,241.0
64,178,EDDM,SBCF,300.0
65,179,EDDM,SBGL,289.0
66,180,EDDM,SBGR,264.0
67,181,EDDM,SBKP,259.0
68,182,EDDM,SBRF,259.0
69,183,EDDM,SBSV,190.0
70,189,EDHI,GCLP,141.0
71,192,EGBB,EGLL,299.0
72,195,EGKK,SBGL,346.0
73,196,EGKK,SBGR,387.0
74,199,EGLL,EKCH,256.0
75,200,EGLL,GCLP,379.0
76,201,EGLL,GCTS,299.0
77,202,EGLL,LEMD,269.0
78,203,EGLL,LPPT,357.0
79,204,EGLL,SAEZ,327.0
80,205,EGLL,SBCF,255.0
81,206,EGLL,SBEG,284.0
82,207,EGLL,SBFZ,271.0
83,208,EGLL,SBGL,251.0
84,209,EGLL,SBGR,307.0
85,210,EGLL,SBKP,284.0
86,211,EGLL,SBRF,267.0
87,212,EGLL,SBRG,297.0
88,213,EGLL,SBSV,286.0
89,214,EGLL,SSBG,254.0
90,222,EGSS,SBBR,267.0
91,223,EGSS,SBGR,267.0
92,226,EGYP,SACO,221.0
93,227,EGYP,SBGR,221.0
94,229,EHAM,EDDF,2.0
95,230,EHAM,EGLL,100.0
96,235,EHAM,GCTS,6.0
97,245,EHAM,LFPG,285.0
98,248,EHAM,LPLA,425.0
99,249,EHAM,LPPT,408.0
100,254,EHAM,SAEZ,222.0
101,259,EHAM,SBCF,212.0
102,263,EHAM,SBFZ,250.0
103,264,EHAM,SBGL,292.0
104,265,EHAM,SBGR,342.0
105,266,EHAM,SBKP,3.0
106,268,EHAM,SBRF,425.0
107,269,EHAM,SBRG,310.0
108,290,EHBK,EHAM,425.0
109,302,EKCH,EGLL,277.0
110,305,EKCH,SBGR,278.0
111,356,FACT,FAJS,154.0
112,358,FACT,SBGR,265.0
113,359,FAJS,FACT,265.0
114,361,FAJS,SBGR,263.0
115,365,FAOR,SBGR,256.0
116,366,FKKD,SBGR,270.0
117,367,FKYS,FNLU,293.0
118,371,FNLU,SBGL,267.0
119,372,FNLU,SBGR,255.0
120,378,FOOL,SBGR,270.0
121,379,FQMA,SBCF,306.0
122,380,FQMA,SBGR,270.0
123,385,FZAA,SBGR,57.0
124,399,GCLP,LEMD,249.0
125,400,GCLP,LFPG,212.0
126,401,GCLP,LIMC,191.0
127,402,GCLP,LPPR,268.0
128,403,GCLP,LPPT,263.0
129,405,GCLP,SBFZ,268.0
130,406,GCLP,SBGL,250.0
131,407,GCLP,SBGR,256.0
132,409,GCLP,SBRF,141.0
133,410,GCLP,SBSG,263.0
134,411,GCLP,SBSV,221.0
135,417,GCTS,LFPG,379.0
136,418,GCTS,SBFZ,135.0
137,420,GCTS,SBGR,357.0
138,422,GCTS,SBRF,237.0
139,424,GCXO,LEMD,237.0
140,425,GCXO,SBGL,237.0
141,426,GCXO,SBGR,140.0
142,429,GMMN,LFPG,280.0
143,430,GMMN,LIRF,200.0
144,432,GMMN,SBGL,255.0
145,433,GMMN,SBGR,258.0
146,436,GMMX,SBGR,349.0
147,445,GOBD,LFPG,381.0
148,453,GOBD,SBGL,127.0
149,454,GOBD,SBGR,5.0
150,473,GOOY,LFPG,227.0
151,475,GOOY,LIRF,191.0
152,477,GOOY,LTBA,164.0
153,489,GOOY,SBGL,23.0
154,490,GOOY,SBGR,43.0
155,493,GOOY,SBRF,198.0
156,517,GVAC,EDDF,16.0
157,525,GVAC,GVNP,210.0
158,527,GVAC,LEMD,220.0
159,528,GVAC,LIMC,200.0
160,529,GVAC,LIRF,253.0
161,530,GVAC,LPPT,215.0
162,531,GVAC,N/I,183.0
163,533,GVAC,SBBE,84.0
164,535,GVAC,SBCF,263.0
165,539,GVAC,SBFZ,203.0
166,540,GVAC,SBGL,99.0
167,541,GVAC,SBGR,3.0
168,542,GVAC,SBKP,3.0
169,544,GVAC,SBPA,183.0
170,545,GVAC,SBRF,183.0
171,548,GVAC,SBSV,167.0
172,561,GVNP,GVAC,105.0
173,563,GVNP,SBFZ,216.0
174,567,HAAB,DXXX,272.0
175,568,HAAB,FOOL,270.0
176,569,HAAB,HAAB,292.0
177,570,HAAB,SAEZ,313.0
178,572,HAAB,SBCF,270.0
179,573,HAAB,SBGL,270.0
180,574,HAAB,SBGR,280.0
181,575,HAAB,SBKP,270.0
182,579,HKJK,SBGL,354.0
183,581,HUEN,SBGR,295.0
184,582,KAEX,SBCF,242.0
185,583,KAEX,SBGL,200.0
186,584,KATL,KATL,294.0
187,585,KATL,KDTW,222.0
188,586,KATL,KFLL,124.0
189,587,KATL,KJAX,246.0
190,588,KATL,KJFK,246.0
191,589,KATL,KMCO,124.0
192,591,KATL,KMIA,190.0
193,593,KATL,SBBR,181.0
194,594,KATL,SBCF,201.0
195,595,KATL,SBEG,125.0
196,596,KATL,SBFZ,173.0
197,597,KATL,SBGL,230.0
198,598,KATL,SBGO,170.0
199,599,KATL,SBGR,249.0
200,600,KATL,SBKP,186.0
201,601,KATL,SBRF,165.0
202,603,KATL,TJSJ,215.0
203,606,KAUS,KDFW,247.0
204,607,KAUS,KIAH,214.0
205,609,KBDL,KJFK,339.0
206,612,KBOS,KEWR,174.0
207,613,KBOS,KIAD,258.0
208,614,KBOS,KJFK,231.0
209,615,KBOS,SBEG,221.0
210,617,KBOS,SBGR,260.0
211,618,KCLT,KATL,260.0
212,619,KCLT,KFLL,200.0
213,620,KCLT,SBBR,200.0
214,621,KCLT,SBGL,210.0
215,622,KCLT,SBGR,217.0
216,623,KCLT,SBKP,200.0
217,624,KCLT,TJSJ,200.0
218,627,KDAB,KMCO,170.0
219,628,KDAL,KDFW,246.0
220,629,KDFW,KDFW,264.0
221,630,KDFW,KIAH,107.0
222,631,KDFW,KLAX,247.0
223,633,KDFW,KMIA,294.0
224,634,KDFW,MDPC,221.0
225,635,KDFW,MPTO,285.0
226,636,KDFW,SBBR,280.0
227,637,KDFW,SBCF,211.0
228,641,KDFW,SBGL,223.0
229,642,KDFW,SBGR,260.0
230,643,KDFW,SBKP,232.0
231,646,KDFW,TTPP,285.0
232,647,KDTW,KATL,218.0
233,648,KDTW,SBGL,235.0
234,649,KDTW,SBGR,220.0
235,650,KDTW,SBKP,234.0
236,652,KEWR,KBOS,174.0
237,653,KEWR,KEWR,194.0
238,654,KEWR,KJFK,250.0
239,655,KEWR,SAEZ,225.0
240,656,KEWR,SBBG,242.0
241,657,KEWR,SBCF,96.0
242,659,KEWR,SBEG,188.0
243,660,KEWR,SBGL,214.0
244,661,KEWR,SBGR,223.0
245,662,KEWR,SNGR,174.0
246,663,KFLL,KATL,124.0
247,664,KFLL,KDTW,211.0
248,665,KFLL,KMCO,218.0
249,666,KFLL,KMIA,173.0
250,668,KFLL,SBBE,159.0
251,669,KFLL,SBCF,280.0
252,670,KFLL,SBEG,158.0
253,671,KFLL,SBGR,252.0
254,672,KFLL,SBKP,264.0
255,673,KFLL,SBRF,276.0
256,676,KHSV,KATL,254.0
257,688,KIAD,KJFK,221.0
258,689,KIAD,KORD,266.0
259,690,KIAD,SBBR,238.0
260,692,KIAD,SBGL,195.0
261,693,KIAD,SBGR,228.0
262,695,KIAH,KDFW,256.0
263,696,KIAH,KEWR,214.0
264,697,KIAH,KIAH,235.0
265,698,KIAH,KMIA,54.0
266,699,KIAH,KMSY,235.0
267,702,KIAH,SBBR,266.0
268,703,KIAH,SBCF,474.0
269,704,KIAH,SBEG,3.0
270,705,KIAH,SBGL,223.0
271,706,KIAH,SBGR,220.0
272,707,KIAH,SBKP,121.0
273,708,KIAH,SBRG,235.0
274,711,KIAH,TTPP,214.0
275,714,KJAX,SBGL,246.0
276,715,KJFK,CYYZ,220.0
277,716,KJFK,KATL,244.0
278,717,KJFK,KJFK,330.0
279,718,KJFK,KMIA,38.0
280,720,KJFK,RJAA,323.0
281,722,KJFK,SBBE,276.0
282,723,KJFK,SBBR,191.0
283,724,KJFK,SBBV,138.0
284,725,KJFK,SBCF,242.0
285,727,KJFK,SBEG,38.0
286,728,KJFK,SBGL,229.0
287,729,KJFK,SBGR,269.0
288,730,KJFK,SBKP,29.0
289,731,KJFK,SBPA,31.0
290,732,KJFK,SBRF,58.0
291,733,KJFK,SBSV,223.0
292,738,KJFK,SSBG,263.0
293,740,KJFK,SVMI,182.0
294,741,KJFK,TJSJ,235.0
295,742,KJFK,TTPP,204.0
296,744,KLAS,KLAX,277.0
297,745,KLAS,SBEG,221.0
298,747,KLAS,SBGR,227.0
299,749,KLAX,KDFW,123.0
300,752,KLAX,KIAH,4.0
301,753,KLAX,KLAX,284.0
302,756,KLAX,KORD,172.0
303,758,KLAX,MMMX,95.0
304,759,KLAX,MPTO,14.0
305,760,KLAX,RJAA,267.0
306,761,KLAX,RJNN,277.0
307,762,KLAX,RKSI,117.0
308,763,KLAX,RKSS,383.0
309,766,KLAX,SBBR,276.0
310,767,KLAX,SBCF,276.0
311,769,KLAX,SBEG,15.0
312,770,KLAX,SBGL,280.0
313,771,KLAX,SBGR,278.0
314,772,KLAX,SBKP,273.0
315,779,KLAX,SKBO,93.0
316,781,KLAX,SPIM,214.0
317,787,KMAI,SBBR,173.0
318,788,KMAI,SBGL,223.0
319,794,KMCO,KATL,234.0
320,795,KMCO,KDTW,234.0
321,796,KMCO,KFLL,99.0
322,797,KMCO,KMIA,227.0
323,798,KMCO,MDPC,177.0
324,799,KMCO,MDSD,178.0
325,800,KMCO,SBBE,168.0
326,801,KMCO,SBBR,186.0
327,802,KMCO,SBCF,274.0
328,803,KMCO,SBEG,187.0
329,804,KMCO,SBFZ,204.0
330,805,KMCO,SBGL,226.0
331,806,KMCO,SBGO,167.0
332,807,KMCO,SBGR,248.0
333,808,KMCO,SBKP,267.0
334,809,KMCO,SBRF,273.0
335,811,KMDZ,SCEL,184.0
336,818,KMEM,SBKP,0.0
337,834,KMIA,KATL,76.0
338,837,KMIA,KDFW,232.0
339,841,KMIA,KJFK,102.0
340,843,KMIA,KLAX,26.0
341,845,KMIA,KMCO,238.0
342,847,KMIA,KMIA,270.0
343,848,KMIA,KMSY,225.0
344,854,KMIA,MDPC,176.0
345,855,KMIA,MDSD,172.0
346,858,KMIA,MMMX,14.0
347,860,KMIA,MMUN,224.0
348,861,KMIA,MPTO,25.0
349,863,KMIA,MYNN,225.0
350,869,KMIA,SAEZ,9.0
351,874,KMIA,SBBE,195.0
352,875,KMIA,SBBG,211.0
353,876,KMIA,SBBR,123.0
354,877,KMIA,SBBV,46.0
355,879,KMIA,SBCF,80.0
356,880,KMIA,SBCT,10.0
357,882,KMIA,SBEG,51.0
358,885,KMIA,SBFZ,198.0
359,886,KMIA,SBGL,125.0
360,887,KMIA,SBGO,176.0
361,888,KMIA,SBGR,210.0
362,889,KMIA,SBKP,5.0
363,891,KMIA,SBMN,156.0
364,892,KMIA,SBNT,216.0
365,893,KMIA,SBPA,6.0
366,895,KMIA,SBRF,90.0
367,898,KMIA,SBSG,176.0
368,900,KMIA,SBSL,174.0
369,901,KMIA,SBSN,104.0
370,902,KMIA,SBSV,92.0
371,913,KMIA,SGAS,1.0
372,925,KMIA,SVMI,71.0
373,928,KMIA,TJSJ,185.0
374,930,KMIA,TNCC,250.0
375,931,KMIA,TTPP,44.0
376,932,KMSY,KIAH,238.0
377,933,KMSY,KMIA,225.0
378,935,KMSY,SBGR,225.0
379,936,KOKC,KDFW,219.0
380,937,KONT,KLAX,261.0
381,940,KORD,KLAX,258.0
382,941,KORD,KMIA,1.0
383,943,KORD,SBBR,258.0
384,947,KORD,SBGL,264.0
385,948,KORD,SBGR,234.0
386,949,KORD,SBKP,52.0
387,962,KORD,TJSJ,269.0
388,963,KPBI,KMIA,61.0
389,964,KPHL,KJFK,251.0
390,965,KPHL,SBGR,234.0
391,966,KPHX,KLAX,279.0
392,969,KRSW,KMIA,272.0
393,976,KSFO,KIAH,174.0
394,978,KSTL,KORD,188.0
395,979,KTPA,KMCO,223.0
396,980,KTPA,KMIA,221.0
397,981,KTPA,SBKP,89.0
398,982,LEBL,LEMD,281.0
399,983,LEBL,LIRF,221.0
400,984,LEBL,SAEZ,315.0
401,985,LEBL,SBCF,339.0
402,986,LEBL,SBFZ,298.0
403,987,LEBL,SBGL,234.0
404,988,LEBL,SBGR,272.0
405,989,LEBL,SBSV,322.0
406,990,LEBL,WSSS,278.0
407,991,LEMD,EBBB,321.0
408,992,LEMD,EDDF,140.0
409,993,LEMD,EGLL,279.0
410,995,LEMD,GCLP,242.0
411,996,LEMD,GCTS,237.0
412,997,LEMD,GCXO,237.0
413,1000,LEMD,LEBL,294.0
414,1001,LEMD,LEMD,269.0
415,1002,LEMD,LEMG,263.0
416,1003,LEMD,LEZG,281.0
417,1004,LEMD,LFPG,297.0
418,1005,LEMD,LPPT,260.0
419,1007,LEMD,SABG,293.0
420,1009,LEMD,SAEZ,375.0
421,1010,LEMD,SBBR,338.0
422,1011,LEMD,SBCF,254.0
423,1012,LEMD,SBFZ,284.0
424,1013,LEMD,SBGL,264.0
425,1014,LEMD,SBGR,285.0
426,1015,LEMD,SBKP,138.0
427,1016,LEMD,SBNT,281.0
428,1018,LEMD,SBRF,288.0
429,1019,LEMD,SBRG,260.0
430,1020,LEMD,SBSC,263.0
431,1021,LEMD,SBSG,316.0
432,1022,LEMD,SBSV,292.0
433,1023,LEMD,SCEL,218.0
434,1027,LEMD,SNGR,249.0
435,1028,LEMD,SPIM,233.0
436,1029,LEMD,SUMU,274.0
437,1030,LEMD,ZBAA,258.0
438,1032,LEMG,SBGL,299.0
439,1034,LEPA,SBGL,300.0
440,1035,LEVC,LEMD,410.0
441,1037,LEZG,LEMD,263.0
442,1043,LEZG,SBSV,299.0
443,1046,LFBD,LFPG,350.0
444,1047,LFGP,SBGL,353.0
445,1048,LFMN,LIMJ,186.0
446,1049,LFPG,EDDF,298.0
447,1050,LFPG,EGLL,256.0
448,1051,LFPG,EHAM,261.0
449,1053,LFPG,GCLP,228.0
450,1054,LFPG,GCTS,363.0
451,1055,LFPG,GMMN,338.0
452,1056,LFPG,GOBD,381.0
453,1057,LFPG,GOOY,148.0
454,1058,LFPG,LEMD,262.0
455,1059,LFPG,LFPG,219.0
456,1060,LFPG,LIMC,267.0
457,1061,LFPG,LIRF,184.0
458,1062,LFPG,LPPT,246.0
459,1063,LFPG,SBBR,291.0
460,1064,LFPG,SBCF,262.0
461,1066,LFPG,SBEG,251.0
462,1069,LFPG,SBFZ,278.0
463,1070,LFPG,SBGL,296.0
464,1071,LFPG,SBGR,271.0
465,1072,LFPG,SBKP,269.0
466,1074,LFPG,SBRF,215.0
467,1075,LFPG,SBSV,223.0
468,1076,LFPG,SBVG,433.0
469,1078,LFPG,SSBG,270.0
470,1079,LFPO,GVAC,298.0
471,1080,LFPO,LFPG,381.0
472,1081,LFPO,SBKP,307.0
473,1088,LGAV,LTFM,349.0
474,1089,LGAV,OTHH,358.0
475,1091,LGAV,SBGR,358.0
476,1096,LIMC,GCLP,160.0
477,1097,LIMC,GVAC,215.0
478,1098,LIMC,LEMD,253.0
479,1099,LIMC,LFPG,223.0
480,1100,LIMC,LIMC,291.0
481,1101,LIMC,LIRF,192.0
482,1102,LIMC,LPPT,221.0
483,1104,LIMC,SBBR,313.0
484,1106,LIMC,SBCF,53.0
485,1109,LIMC,SBFZ,248.0
486,1110,LIMC,SBGL,249.0
487,1111,LIMC,SBGR,251.0
488,1113,LIMC,SBMO,280.0
489,1114,LIMC,SBNT,296.0
490,1115,LIMC,SBPS,280.0
491,1116,LIMC,SBRF,225.0
492,1117,LIMC,SBRG,205.0
493,1118,LIMC,SBSG,253.0
494,1119,LIMC,SBSV,232.0
495,1121,LIMJ,SBFZ,186.0
496,1123,LIMJ,SBGR,282.0
497,1125,LIRF,GVAC,248.0
498,1126,LIRF,LEMD,235.0
499,1127,LIRF,LFPG,228.0
500,1128,LIRF,LIMC,191.0
501,1129,LIRF,LIRF,366.0
502,1130,LIRF,LSGL,293.0
503,1131,LIRF,SAEZ,379.0
504,1134,LIRF,SBFZ,276.0
505,1135,LIRF,SBGL,250.0
506,1136,LIRF,SBGR,300.0
507,1137,LIRF,SBKP,274.0
508,1139,LIRF,SBNT,271.0
509,1141,LIRF,SBRF,103.0
510,1142,LIRF,SBSV,196.0
511,1143,LLBG,SBGR,265.0
512,1145,LPFR,LPPT,265.0
513,1146,LPFR,SBGR,265.0
514,1147,LPFR,SBRF,268.0
515,1148,LPLA,SBGR,425.0
516,1149,LPPR,LFPG,363.0
517,1150,LPPR,LPPT,238.0
518,1152,LPPR,SBCF,179.0
519,1153,LPPR,SBFZ,268.0
520,1154,LPPR,SBGL,270.0
521,1155,LPPR,SBGR,265.0
522,1156,LPPR,SBKP,260.0
523,1157,LPPR,SBMO,296.0
524,1158,LPPR,SBRF,193.0
525,1159,LPPR,SBSG,263.0
526,1160,LPPR,SBSV,235.0
527,1161,LPPT,EDDF,174.0
528,1162,LPPT,EDDK,284.0
529,1165,LPPT,EGLL,248.0
530,1167,LPPT,GCLP,245.0
531,1168,LPPT,GVAC,251.0
532,1169,LPPT,LEMD,262.0
533,1170,LPPT,LFPG,232.0
534,1171,LPPT,LIMC,167.0
535,1172,LPPT,LIRF,221.0
536,1173,LPPT,LPFR,263.0
537,1174,LPPT,LPPR,284.0
538,1175,LPPT,LPPT,236.0
539,1176,LPPT,SABG,274.0
540,1177,LPPT,SBAV,268.0
541,1178,LPPT,SBBE,218.0
542,1179,LPPT,SBBR,271.0
543,1180,LPPT,SBCF,271.0
544,1181,LPPT,SBCT,179.0
545,1182,LPPT,SBEG,266.0
546,1183,LPPT,SBFL,269.0
547,1184,LPPT,SBFZ,241.0
548,1185,LPPT,SBGL,263.0
549,1186,LPPT,SBGR,258.0
550,1187,LPPT,SBGS,224.0
551,1188,LPPT,SBKP,272.0
552,1189,LPPT,SBMO,226.0
553,1190,LPPT,SBNT,235.0
554,1191,LPPT,SBPA,273.0
555,1192,LPPT,SBPS,284.0
556,1193,LPPT,SBRF,239.0
557,1194,LPPT,SBRG,264.0
558,1195,LPPT,SBSG,234.0
559,1196,LPPT,SBSL,239.0
560,1197,LPPT,SBSV,248.0
561,1198,LPPT,SBVG,274.0
562,1199,LSZH,EDDF,260.0
563,1200,LSZH,EDDM,276.0
564,1201,LSZH,GOOY,219.0
565,1202,LSZH,LIRF,340.0
566,1203,LSZH,LSZH,239.0
567,1204,LSZH,SAEZ,239.0
568,1205,LSZH,SBGL,293.0
569,1206,LSZH,SBGR,255.0
570,1207,LSZH,SBKP,224.0
571,1208,LSZH,SBRF,321.0
572,1209,LSZH,SBRG,239.0
573,1210,LSZH,SBSV,312.0
574,1211,LSZH,SCEL,235.0
575,1212,LTBA,GMMN,292.0
576,1214,LTBA,GOOY,169.0
577,1219,LTBA,SBGL,323.0
578,1220,LTBA,SBGR,324.0
579,1221,LTBA,SBKP,344.0
580,1223,LTFJ,LTBA,270.0
581,1224,LTFM,GMMX,349.0
582,1225,LTFM,GOBD,9.0
583,1229,LTFM,SBGL,329.0
584,1230,LTFM,SBGR,326.0
585,1232,MDPC,KMCO,176.0
586,1233,MDPC,KMIA,183.0
587,1234,MDPC,SBBR,159.0
588,1235,MDPC,SBCF,177.0
589,1236,MDPC,SBEG,179.0
590,1237,MDPC,SBFZ,175.0
591,1238,MDPC,SBGL,178.0
592,1239,MDPC,SBGO,173.0
593,1240,MDPC,SBGR,175.0
594,1241,MDPC,SBKP,178.0
595,1242,MDPC,SBRF,176.0
596,1243,MDPC,SVMI,178.0
597,1244,MDPC,TNCC,178.0
598,1249,MDSD,KMCO,178.0
599,1250,MDSD,KMIA,133.0
600,1251,MDSD,MDPC,160.0
601,1252,MDSD,MDSD,186.0
602,1254,MDSD,SBBE,177.0
603,1255,MDSD,SBBR,178.0
604,1256,MDSD,SBEG,177.0
605,1257,MDSD,SBGL,178.0
606,1258,MDSD,SBGR,180.0
607,1259,MDSD,SBKP,164.0
608,1261,MDSD,SBSV,174.0
609,1277,MGGT,SBGR,221.0
610,1286,MKJP,KMIA,58.0
611,1293,MKJS,SBEG,174.0
612,1294,MKJS,SBGR,221.0
613,1296,MMAA,MMMX,184.0
614,1301,MMAA,SPIM,179.0
615,1307,MMGL,MMMX,95.0
616,1327,MMMX,KLAX,6.0
617,1328,MMMX,KMIA,11.0
618,1333,MMMX,MMMX,253.0
619,1335,MMMX,MMUN,188.0
620,1338,MMMX,SBBE,245.0
621,1339,MMMX,SBBR,110.0
622,1340,MMMX,SBBV,166.0
623,1343,MMMX,SBEG,87.0
624,1345,MMMX,SBGL,199.0
625,1346,MMMX,SBGR,229.0
626,1347,MMMX,SBKP,10.0
627,1348,MMMX,SBRF,177.0
628,1351,MMMX,SBVG,271.0
629,1356,MMMX,SKBO,168.0
630,1357,MMMX,SKCG,160.0
631,1358,MMMX,SKCL,180.0
632,1361,MMMX,SPJC,180.0
633,1369,MMQT,MMMX,222.0
634,1380,MMTJ,RJAA,279.0
635,1381,MMTJ,RJNN,279.0
636,1382,MMTJ,SBGR,279.0
637,1383,MMUN,KDFW,285.0
638,1384,MMUN,KMIA,223.0
639,1385,MMUN,MMMX,194.0
640,1387,MMUN,SBBR,160.0
641,1388,MMUN,SBEG,158.0
642,1389,MMUN,SBGL,188.0
643,1390,MMUN,SBGR,190.0
644,1392,MMUN,SBSN,169.0
645,1393,MMUN,SKBO,170.0
646,1394,MMUN,SPIM,158.0
647,1396,MPTO,KMIA,9.0
648,1401,MPTO,MPTO,151.0
649,1402,MPTO,SAEZ,124.0
650,1403,MPTO,SBBR,154.0
651,1404,MPTO,SBCF,153.0
652,1405,MPTO,SBCG,160.0
653,1406,MPTO,SBCI,160.0
654,1407,MPTO,SBCP,160.0
655,1409,MPTO,SBCY,160.0
656,1410,MPTO,SBEG,94.0
657,1411,MPTO,SBFL,144.0
658,1412,MPTO,SBFZ,138.0
659,1413,MPTO,SBGL,147.0
660,1414,MPTO,SBGR,148.0
661,1415,MPTO,SBGV,160.0
662,1416,MPTO,SBKP,70.0
663,1417,MPTO,SBPA,153.0
664,1418,MPTO,SBRF,131.0
665,1419,MPTO,SBRG,94.0
666,1420,MPTO,SBSV,132.0
667,1423,MPTO,SGAS,150.0
668,1424,MPTO,SKBO,88.0
669,1425,MPTO,SKCL,94.0
670,1426,MPTO,SLVR,142.0
671,1443,MROC,SKBO,120.0
672,1444,MSLP,MROC,120.0
673,1445,MTPP,SBBE,128.0
674,1447,MUHA,MDPC,158.0
675,1448,MUHA,SAEZ,232.0
676,1449,MUHA,SBEG,141.0
677,1450,MUHA,SBGR,192.0
678,1451,MUHA,SBRF,196.0
679,1452,MUHA,SUMU,305.0
680,1453,MUHA,TNCA,305.0
681,1454,MYNN,KMIA,158.0
682,1455,MYNN,SBGL,225.0
683,1458,N/I,LFPG,436.0
684,1462,OEJN,OMDB,434.0
685,1463,OEJN,SBGR,354.0
686,1468,OMAA,SBGL,272.0
687,1469,OMAA,SBGR,287.0
688,1470,OMAA,SBKP,60.0
689,1472,OMDB,DGAA,290.0
690,1473,OMDB,DNAA,266.0
691,1474,OMDB,DNMM,266.0
692,1478,OMDB,HKJK,354.0
693,1479,OMDB,OEJN,354.0
694,1480,OMDB,OMDB,266.0
695,1484,OMDB,SBGL,335.0
696,1485,OMDB,SBGR,379.0
697,1486,OMDB,SBKP,354.0
698,1501,OMDW,OMDB,354.0
699,1521,OTBD,DNMM,259.0
700,1523,OTBD,SBGL,259.0
701,1524,OTBD,SBGR,259.0
702,1525,OTHH,DNMM,327.0
703,1526,OTHH,LGAV,358.0
704,1528,OTHH,SBGL,348.0
705,1529,OTHH,SBGR,301.0
706,1530,OTHH,SBKP,358.0
707,1532,PANC,KLAX,278.0
708,1537,RJAA,KJFK,323.0
709,1538,RJAA,KLAX,279.0
710,1539,RJAA,MMTJ,279.0
711,1540,RJAA,RJAA,292.0
712,1541,RJAA,RJNN,280.0
713,1544,RJAA,SBGR,225.0
714,1547,RJBB,KLAX,279.0
715,1548,RJCC,KLAX,261.0
716,1550,RJNN,KLAX,279.0
717,1551,RJNN,MMTJ,279.0
718,1552,RJNN,PANC,278.0
719,1553,RJNN,RJAA,278.0
720,1554,RJNN,RJBB,279.0
721,1556,RJNN,SBGR,384.0
722,1559,RKSI,KLAX,251.0
723,1563,RKSI,RJCC,261.0
724,1565,RKSI,SBGR,260.0
725,1569,RKSS,KLAX,383.0
726,1572,SAAR,SACO,131.0
727,1573,SAAR,SAEZ,195.0
728,1574,SAAR,SBBR,174.0
729,1576,SAAR,SBCT,174.0
730,1577,SAAR,SBFI,98.0
731,1578,SAAR,SBFL,166.0
732,1579,SAAR,SBGL,172.0
733,1580,SAAR,SBGR,177.0
734,1581,SAAR,SBKP,177.0
735,1582,SAAR,SBPA,162.0
736,1583,SAAR,SBRF,173.0
737,1584,SAAR,SBSV,176.0
738,1585,SAAR,SCEL,198.0
739,1586,SAAR,SGAS,177.0
740,1588,SAAR,SUMU,184.0
741,1590,SABE,SACO,170.0
742,1591,SABE,SAEZ,165.0
743,1592,SABE,SARI,140.0
744,1593,SABE,SBBR,155.0
745,1594,SABE,SBCF,115.0
746,1595,SABE,SBCT,128.0
747,1596,SABE,SBFI,149.0
748,1597,SABE,SBFL,162.0
749,1598,SABE,SBFZ,175.0
750,1599,SABE,SBGL,151.0
751,1600,SABE,SBGR,160.0
752,1601,SABE,SBKP,172.0
753,1602,SABE,SBPA,140.0
754,1603,SABE,SBPS,166.0
755,1604,SABE,SBRF,173.0
